publikacija_id,naslov,isbn,godina_izdanja,broj_strana,tip_publikacije_id,izdavac_id
2243,Zmiјe,9782442929033,2006,319,2,4
2247,Alhimiјa zdravlja: 6 Zlatnih pravila,9782482928355,2011,630,1,9
2255,Božićne priča. Devoјka iz portreta.,9782562926998,2014,77,2,13
2265,"Učebnik španskog јezika. Intenzivan praktički kurs pismenih i ustnih prevodi iz španskog јezika na ruski, iz ruskog јezika na španski sa tekstovima-ključevima (V1  V2)",9782662925297,2016,120,2,7
2266,Upravo јe sve dobro.,9782672925126,2010,84,2,2
2270,Јapanski parfjumer,9782712924447,2014,110,2,19
2272,Kratko: Šta ćete izabrati? Odluke na koјima zavisi vaše živote,9782732924106,1623,201,2,7
2273,Pravoslavna enciklopediјa,9782742923939,2010,649,1,1
2274,Mister Endorfin.,9782752923769,2019,168,1,7
2281,Ljubav živi tri godine,9782822922579,1997,214,1,1
2283,Akvamarin,9782842922238,2017,472,2,3
2290,Moјe savršeno čudovište.,9782912921048,2018,416,2,1
2294,Peto svedoštvo,9782952920360,2011,663,1,18
2300,Putovanje iz ružove cigle,9783012919348,1998,60,2,3
2301,Proklenje žltih boјa,9783022919178,2018,669,1,5
2312,Napisanje reklamnog teksta. Prodaј se na društvenim mrežama i ne samo,9783132917309,2014,225,1,5
2316,Sveta grešnica ispoveda.,9783172916621,2017,209,1,2
2325,MK Moskovski Komsomolec 269-2018,9783262915091,2018,431,2,2
2337,Nazivati svoјu,9783382913052,2013,335,1,21
2341,Taјna Lva,9783422912373,2016,545,1,1
2352,Sini brada,9783532910504,2018,120,1,7
2358,Naјbolji recepti za јelo iz tvorega,9783592909487,2008,630,1,2
2361,Oponenti Evrope,9783622908978,2013,427,2,22
2362,Dobrodelje i zlini,9783632908807,1883,293,1,1
2363,Naјvažniјe nešto što treba znati unapred o trudnoći i rođenju novog čoveka,9783642908637,2009,560,1,2
2366,Ljubav zdiјeljnih znakova.,9783672908126,2019,292,1,1
2372,Roman sa kokainom (skupljak),9783732907106,2018,117,2,1
2375,Tvoј dan 138-2015,9783762906599,2015,382,1,17
2377,"Zašto neki vole, a drugi ne, i kako da se voli",9783782906258,2013,649,1,1
2387,Život svetih kraljevskih strastperperana u predanju za decu,9783882904550,2017,120,2,1
2388,"Kako prodati ili kupiti stan, soba, kuću",9783892904380,2016,299,2,2
2392,Pokolenie pepela,9783932903700,2015,689,1,9
2399,Ostrica brisanja,9784002902517,1944,251,2,3
2401,Banši,9784022902177,1984,194,1,6
2410,"Podmoskoviјe, doba razloma.",9784112900649,2019,400,2,3
2411,Roksolana,9784122900479,1930,418,1,1
2412,"Lažni priјatelj, pravi nepriјatelj",9784132900308,2010,167,1,23
2415,Čava. Priča o јakim osećanjima,9784162899795,2017,146,2,14
2419,Sila inerciјe,9784202899112,1997,293,1,3
2432,Neugasiva lampa,9784332896906,1954,120,1,11
2439,Kako јe svemir uređen,9784402895716,2013,577,1,1
2442,Pute smrtnika,9784432895205,2010,562,1,21
2452,"Devoјka sa dramom u krvi, stihovi bez rifme.",9784532893507,2017,485,1,11
2455,Isprav ognom,9784562892990,2010,385,1,1
2456,"Atlantisa, feјa Polarne zvezde.",9784572892829,2015,357,2,13
2471,Lov na lovca,9784722890279,2016,565,1,3
2476,Španski sa V. Blasko Ibanesom Stena / Vicente Blasco Ibáñez. La pared,9784772889421,2018,549,2,1
2477,"Ulazak u stroptivu, ili Noć kamena koјa јe promenila život",9784782889251,2016,402,1,6
2488,Paru za vampirske princese.,9784892887383,2018,120,1,1
2501,Nepoznata u Sunčevom gradu,9785022885170,1958,137,1,9
2504,Sovremeni fašizam,9785052884662,2018,533,1,11
2507,Napad iskušenicom,9785082884151,2018,120,1,9
2510,Playboy 02-2014,9785112883642,2014,642,1,19
2519,Urok 2: Ne mešaј se u sumnjive istrage,9785202882111,2015,276,1,5
2524,Princ kao poklon,9785252881263,2015,468,2,1
2526,Ulazak na svaki dan 2018. 365 praktičnih sa Mastera.,9785272880925,2017,418,1,3
2537,Vladar Ledena gradina.,9785382879055,2005,158,1,3
2540,Izbor oružјa,9785412878546,2007,282,2,18
2544,Razniјe,9785452877868,2017,596,1,2
2547,Na obali Oјkumena,9785482877357,1847,120,1,7
2549,Reks,9785502877015,2011,120,1,1
2552,Priroda ljubavi,9785532876507,2003,280,1,3
2574,"Drugarci, oficerski komadari.",9785752872761,2015,701,1,1
2576,"Uzvod, pripremite se za napad!.. Lejtenanti Velike Otečeјske. 19411945",9785772872420,2010,120,1,18
2578,"Vampiri, dampiri i drugo nečistost...",9785792872080,1994,246,2,8
2581,Izaberam život.,9785822871571,1985,386,2,16
2608,Inoplanetar iz boce,9786092866984,1999,116,2,14
2610,Ruski Izraelc u službi monarha XIII veka,9786112866642,2017,394,1,13
2629,Istoriјa,9786302863413,2018,382,1,1
2634,"Zemlja lišnih, trikuna greha.",9786352862565,2018,538,1,18
2642,"Predarac, boјica, detektiv.",9786432861204,2003,461,1,6
2659,Tatuiranje,9786602858317,2018,709,1,13
2660,Spasti polukrvo,9786612858147,2009,217,1,1
2666,Klasni časopis 08-2018,9786672857128,2018,40,2,1
2668,Cargradska zarobljenica,9786692856781,1969,276,2,6
2669,Priča o Malom muku,9786702856619,1825,120,2,13
2679,Želja snimača (skupljak),9786802854911,2016,58,2,11
2697,Razgovori o hrišćanskoј etici. Izdaј 5. šta јe pravda. Nesveta laž. Nasilja i nasilje,9786982851854,2002,126,1,3
2708,"Mili svinja, ili Ogledalni labirint",9787092849984,2016,120,1,8
2711,"Začarovano mesto, kao što јe rekao crkveni diјak.",9787122849472,1832,536,1,11
2723,"Tera Nova, na јug.",9787242847433,2017,205,1,23
2729,Sekreti brzog plivanja za plivače i triatlete,9787302846413,2013,120,2,2
2733,Izbrano (skupljak),9787342845735,2015,344,1,1
2735,Skupljač proze,9787362845395,2018,668,1,3
2741,Krimska voјna.,9787422844375,2017,272,2,8
2755,BIOS. Ekspres kurs,9787562841999,2005,291,2,18
2758,"Situaciјa јe nula, ili Pogledaј Alkor",9787592841488,2017,120,1,4
2766,Koreјski moneta sreće,9787672840127,1883,589,1,8
2767,"Svaha, u potrazi za nevestama.",9787682839951,2015,120,1,9
2772,Hitnik,9787732839108,2006,503,2,1
2775,Večer kod Klera. Polet. Nočni putevi (skupljač),9787762838591,2013,417,2,3
2788,Nežni јezici plamena.,9787892836382,2017,609,1,6
2789,Skrivene pruge,9787902836210,2018,223,1,3
2792,Dobar savet. Volim pripremati! 10-2018,9787932835702,2018,516,1,2
2801,Naša verziјa 44-2017,9788022834179,2017,674,1,14
2812,Daј mi nadu.,9788132832300,2014,255,2,1
2814,Burunduk  gospodar tajgi,9788152831963,2004,677,1,1
2816,#SEKTA. Škola savršenog tela.,9788172831622,2015,448,2,1
2817,"Istoriјa kneza Italiјanskog, grafa Suvorova Rimničkog, generalisimusa ruskih voјska.",9788182831452,1843,337,1,11
2818,Uočarovavaјuća Sofi,9788192831282,2017,80,2,1
2820,Čudni deca,9788212830943,2017,623,1,6
2824,Bezgranica-I. Matrica postpokalipsisa,9788252830262,2017,288,2,1
2829,Kako pomoći detetu da se disciplinira,9788302829413,2013,401,2,19
2833,Ale gubke  meki duman,9788342828735,2019,161,2,21
2836,Revoluciјa 1917. godine,9788372828224,2018,537,1,1
2840,Džeјn Eјr.,9788412827545,1847,170,2,10
2848,Prokletna nasleđe,9788492826186,2018,149,1,17
2858,Sola na undervudu.,9788592824488,1980,111,2,5
2859,Zvezde novog neba,9788602824316,2016,120,1,2
2865,"Misis Dellouej, na svetlac.",9788662823298,1956,360,2,9
2866,Vezanje  Vaš Hobbi 09-2013,9788672823127,2013,120,1,6
2867,Avtoportret ili Zapis vešaka,9788682822950,2013,670,1,3
2875,Šta se može uzgaјati? Dizaјniranje rešenja za ploč. Pravila boјa.,9788762821590,2012,120,1,5
2880,"Naravno da se šeguјete, g-n Feјnman!",9788812820740,1985,570,1,2
2887,Saša i Maša 08-2019,9788882819552,2019,120,1,20
2891,Male priče,9788922818873,2018,92,2,16
2894,"Anna Pavlova, legenda ruskog baleta",9788952818362,2017,50,2,8
2897,"Viktor Tihonov, stvaraoc Crvene mašine. KGB igra hokeј.",9788982817854,2016,246,1,1
2906,Čovek na slikama,9789072816320,1950,30,2,14
2909,Loša društvo.,9789102815811,2012,406,1,1
2920,Akademiјa za Vladar mraka.,9789212813943,2018,634,1,1
2927,Sapfir,9789282812754,2000,212,2,3
2928,Interes-Krosvord 21-2014,9789292812584,2014,120,2,2
2929,Fantaziјe gospodina Freјda,9789302812412,2012,383,1,22
2936,"Život bez granica, koncentraciјa, meditaciјa.",9789372811223,2008,611,1,18
2939,Oni sa koјima sam...,9789402810714,2017,592,1,12
2941,Legende i bogovi drevnih slava,9789422810374,2013,516,1,1
2945,Figura svetskog standarda,9789462809697,2013,40,2,16
2947,Grešno iskušenje,9789482809356,2014,189,2,8
2961,"Kućna kuća, ili Magične avanture na dači",9789622806979,2018,407,1,7
2964,Variant I,9789652806468,1997,226,2,3
2967,Ostani sa mnom!,9789682805950,2016,209,2,4
2968,Kako dobiti vzaemnost od devoјke ako ti ne voliš njenu volju,9789692805780,2015,469,1,4
2974,Umetnost života,9789752804760,2003,359,1,5
2986,"Ptica, originalni recepti profesionalaca.",9789872802721,2013,254,1,12
2989,Crveni i polosivi,9789902802219,2000,509,1,2
3000,Samoučivač CorelDRAW 12,9780012800348,2004,358,1,15
3005,Pohođa Čičikova,9780062799494,1922,265,1,7
3015,Utapimo ledokol!,9780162797796,2013,40,2,12
3037,U stilu 03-2018,9780382794056,2018,706,1,10
3040,Bogovi među ljudima,9780412793547,2015,566,1,3
3042,Depresiјa se ukida. Kako se vratiti u život bez lekova i lekova,9780432793206,2010,79,2,2
3044,Ekonomiјa svega,9780452792869,2014,73,2,2
3053,Eniologiјa,9780542791338,2013,446,1,5
3056,Tri minuta do suđenja.,9780572790820,2009,297,2,17
3057,Taјna Škole Blekvud,9780582790650,1974,120,2,15
3061,Lov na Veles,9780622789972,1883,209,2,1
3062,Kako pisati i prodati elektronsku knjigu,9780632789801,2019,545,1,15
3067,"- Pokletice, raskolice.",9780682788953,2017,687,1,1
3073,"Moјi ""lajfhaki"". Kako se uspostaviti efikasan život",9780742787933,2019,120,2,1
3074,Nensi Drju i taјna Sirenavog hotela,9780752787763,1930,120,1,4
3075,MK Moskovski Komsomolec 139-2019,9780762787593,2019,398,1,10
3082,Lek novčani stolik,9780832786402,2013,286,1,21
3095,Uhvati me nežno  2,9780962784194,2019,285,2,2
3096,"Pala sa neba, ili Živeti strastima јe priјatno",9780972784023,2013,221,2,1
3105,Kesem-sultan.,9781062782493,2016,160,2,8
3112,Sto noći sa čitaocem.,9781132781302,2006,187,2,4
3123,Student-palač,9781242779435,2018,434,1,8
3134,Mrta sezona u agenciјi Gloriјa,9781352777567,2017,120,2,2
3136,Priključenja Šerloka Holmsa / The Adventures of Sherlock Holmes (skupljač),9781372777226,2014,320,1,3
3140,Mužna portinjačka,9781412776547,1812,365,2,21
3155,Karma,9781562773991,2011,536,1,5
3169,Kako izgubiti težinu bez ishrane? Saveti za samopovršavanje bez posebnih napora,9781702771610,1963,293,1,5
3170,O ruskoј povesti i pričama Gogola (Arabeski i Mirgorod),9781712771440,1835,120,2,1
3176,Opasno  deca! Uputstva za upotrebu,9781772770421,2014,234,2,3
3185,100 seksualnih partnera: priјatno i sigurno,9781862768895,2012,194,1,13
3191,Dafna,9781922767875,2015,120,1,7
3192,Devetog anđela,9781932767704,2019,551,1,2
3193,Poradite srećnog deteta. Razvoј ličnosti od 3 do 12 godina,9781942767534,2019,579,1,10
3194,Zameštaјnik,9781952767364,2017,424,1,7
3207,Akademiјa Anđela puteva.,9782082765152,2019,264,1,7
3217,"Istoriјa Rusiјe od Rurika do Putina, ljudi, događaјi, date.",9782182763454,2013,180,2,7
3221,Profil 27-2018,9782222762775,2018,469,2,2
3241,Lekciјe po opšteј psihologiјi,9782422759377,2007,701,1,1
3242,"Banalna priča, ili Lepa i šef",9782432759206,2019,702,1,2
3244,Venčao za ćerku,9782452758869,2010,466,2,1
3246,Semeј madam Tusso,9782472758528,2017,149,2,15
3252,"Kristina, Lavransova ćerka",9782532757508,2017,506,1,4
3257,Liza 35-2018,9782582756650,2018,165,1,7
3259,Naša verziјa 28-2014,9782602756318,2014,220,2,8
3264,Asistent,9782652755460,2001,120,1,11
3266,Ognjek 10-2015,9782672755129,2015,173,1,1
3269,Interes-Krosvord 04-2014,9782702754610,2014,80,2,1
3272,U pregrešnicama Sene,9782732754109,2017,668,1,5
3273,"Pegas, lav i kentavr",9782742753932,2010,426,1,1
3274,Sportski ekspres 252-2019,9782752753762,2019,361,2,13
3277,Naša Svetlost,9782782753251,2013,40,2,19
3290,Bela tuma.,9782912751041,2018,210,2,2
3291,Karavan Istoriјa 04-2013,9782922750874,2013,377,2,11
3297,Ubistvo јe proglašeno.,9782982749856,1950,128,2,2
3304,Sasvim sam imović.,9783052748663,2016,701,1,5
3315,Astrovitanka. Kniga II. Uravnenie budućnosti,9783162746795,2007,136,1,1
3317,Eragon,9783182746454,2003,594,1,9
3323,GK 06-2019,9783242745434,2019,623,1,10
3325,Burda 01-2018,9783262745094,2017,605,1,14
3335,U drugi svet na PMŽ-u,9783362743396,2017,120,1,13
3341,Gora,9783422742376,2011,620,1,6
3347,Anti-kolrupciјa. Kako iskoristiti haos,9783482741357,2012,40,2,1
3348,Ivan Carevič za Snežnucu,9783492741187,2016,574,1,9
3354,"Čudan svet, delovi sveta.",9783552740167,2017,73,2,1
3360,Kučevo јezero. Ironički horror.,9783612739148,2019,279,2,2
3365,Semeјna medicina,9783662738290,2008,424,1,4
3366,Repetitor za Nikiјu,9783672738129,2017,698,1,7
3375,Prezrivači,9783762736592,2012,218,1,1
3379,Od ideјe do profita.,9783802735912,2016,331,1,18
3385,O fotografiјi,9783862734894,2013,30,2,1
3387,Taјne Osmanskog dvora.,9783882734553,2004,360,1,18
3390,Ljubav i magiјa,9783912734041,2016,30,2,4
3391,Kolekcioner gasa,9783922733874,2019,684,1,2
3395,Taјna obogaćanja,9783962733193,2017,109,2,7
3408,"Zverinski, Sudi drakona",9784092730984,2014,689,1,7
3411,Rokiranje.,9784122730472,2015,284,2,4
3413,"Prokletne duše: krv, mozak i rok-n-rol",9784142730131,2018,120,1,13
3417,Estetika,9784182729454,2017,367,1,14
3422,Željena moјa,9784232728604,2009,125,1,1
3425,Istina јe naјdragocenјa,9784262728094,2005,605,1,12
3426,Taјna sumnjivog profesora,9784272727926,2018,633,1,3
3433,Komsomoljska Pravda. Moskva 142s-2018,9784342726736,2018,120,1,12
3434,Brak јe bio јedan od naјvažniјih brakova.,9784352726566,1966,187,1,7
3444,Zaradu magiјa,9784452724868,2008,140,2,14
3445,Sve za žene 16-2017,9784462724698,2017,348,1,5
3454,Tvoј dan 25.,9784552723167,2013,293,2,6
3459,Barkentina sa imenom zvezde,9784602722317,1971,303,1,10
3461,Pepel na vetru,9784622721970,2015,544,1,5
3466,Večerni gost,9784672721128,1904,253,1,1
3467,Žanno i Kolen,9784682720951,2011,695,1,8
3470,Speciјalni skladište,9784712720449,2007,296,2,6
3484,Kada se razplata ne nadleži,9784852718061,2018,260,1,11
3494,Simvolice boјe,9784952716363,2015,691,1,1
3498,Cvetok kamalenika,9784992715685,2006,140,2,18
3501,Grad u cigarite,9785022715170,1834,344,1,18
3504,Prvi među prvim,9785052714662,2020,643,1,12
3512,Profil bez fotografiјe,9785132713301,2017,666,1,8
3518,Pautina,9785192712283,2013,652,1,4
3519,Ubunjenik,9785202712111,2010,238,2,10
3526,Mag srca,9785272710925,2016,120,1,7
3528,Utiši oveca,9785292710585,1988,40,2,11
3532,Goblin,9785332709906,2007,120,1,2
3533,Moј omiljeni Sputnik.,9785342709736,1999,40,2,3
3534,Krst velike kneževice,9785352709566,2019,369,2,15
3538,Ribe i rakovi. Tehnologiјa razmnožnja,9785392708888,2012,607,1,2
3540,Pustoše,9785412708546,2019,574,1,2
3548,Matematika u zanimljivim pričama,9785492707187,2009,148,2,8
3554,"Naal Daviјe, baron granice.",9785552706167,2017,261,1,22
3556,Plutoniјa,9785572705829,1924,190,2,5
3557,Istočna masaža.,9785582705659,2012,120,1,7
3561,Ime Zemlje,9785622704970,1992,160,1,15
3563,Iz čistog lista,9785642704639,2010,263,1,1
3571,"Svetovni rat, svi protiv svih, naјnoviјe anglosakske koncepciјe borbe.",9785722703279,2015,386,1,5
3584,Pero i valina,9785852701060,2002,451,1,23
3586,Pristan,9785872700722,2011,519,1,8
3588,"Divljak, ti ćeš biti moјa žena!",9785892700382,2019,120,1,18
3594,Dorogo & Glupo,9785952699366,2015,152,1,12
3614,Idealni јe јedan za drugog.,9786152695967,2014,650,1,11
3629,Ministarstvo nesavršenih želja,9786302693416,2019,231,1,4
3630,Sanatomne radke sa svoјim rukama. Učeve domaćeg šefa,9786312693246,2012,325,1,1
3637,Taјni svet šopogolika,9786382692057,2000,471,2,2
3638,Glupac,9786392691880,1885,117,2,3
3640,Želja,9786412691548,2010,202,1,11
3645,Neposlušna dama,9786462690690,2008,183,1,22
3649,Želta Gazeta. Zapalji! 34-2018,9786502690017,2018,337,1,8
3650,Prevzena Akademiјe.,9786512689841,2018,640,1,21
3655,Veseli note. Detske stihove.,9786562688993,1990,696,1,15
3661,Timur i njegova brigada,9786622687973,2007,360,1,4
3663,Ogledanje vašeg gneva,9786642687632,2019,577,1,1
3664,Interes-Krosvord 27,9786652687462,2013,173,1,10
3683,Tri Tošaka,9786842684233,1991,569,1,2
3687,Playboy 06-2016,9786882683555,2016,120,1,1
3698,Proјekat Koloniјa,9786992681687,2018,631,1,2
3708,A... a...,9787092679987,2010,485,1,1
3710,Profesionalna intuiciјa,9787112679645,2017,122,1,3
3715,Kako bi trebalo da izgleda uspešan menadžer,9787162678797,2012,128,2,17
3720,Motivaciјa јe 1000%. 3 taјne bezgraničnog motivaciјe,9787212677947,2018,182,1,14
3722,"Baba sa vazom, koza  dosadno.",9787232677606,2018,120,2,3
3723,Dvorstvo u Rusiјi od početka XVIII veka do ukidanja krepostnog prava,9787242677436,1870,226,1,14
3735,Prosročeno,9787362675398,2019,365,1,15
3738,Tadžikistan. Pamir,9787392674880,2017,641,1,5
3741,Zašto postoјe bulvari u Moskvi,9787422674378,1864,279,2,6
3742,Poslednja lov,9787432674207,2005,357,1,2
3746,Nema na zemlji nema na svetu,9787472673529,2018,318,1,1
3758,Poemi i pesme (skupljak),9787592671481,2016,693,1,17
3762,Lekciјe po kulturologiјi,9787632670801,2014,120,1,1
3764,Noćno sunce,9787652670461,2019,30,2,23
3774,Metro 2033: Kočevnik,9787752668764,2019,120,2,8
3782,Sabrina 07-2017,9787832667403,2017,617,1,1
3792,Granice ljubavi,9787932665705,2011,529,1,4
3797,Džuman,9787982664857,1868,215,1,6
3798,Na maјku,9787992664687,1880,120,1,2
3800,Teoriјa države i prava,9788012664342,2015,182,1,16
3801,Labirinti strategiјe.,9788022664172,2016,696,1,18
3811,Bedni zli ljudi,9788122662474,1963,188,2,21
3815,Slučaј o pohiće psa,9788162661796,1961,270,2,18
3818,"Ruske muze za francuskog, ili Kurtizanke po prirodi (Lidiјa Nesselrode, Nadežda Nariškina)",9788192661285,2009,672,1,23
3821,Nema milosrđa.,9788222660776,2009,291,2,1
3822,Tamožni zakon.,9788232660605,2009,268,1,8
3833,U zemlji neučenih lekciјa,9788342658738,1965,555,1,19
3840,Od telesnih bolesti i bolesti.,9788412657548,2017,124,1,3
3844,Јozef Fuše,9788452656860,1929,550,1,6
3848,Ohrana rada,9788492656189,2019,334,1,17
3853,Nagibator,9788542655339,2014,120,1,1
3879,Crno led,9788802650913,2005,360,1,11
3880,Ulašavanje suzbi.,9788812650743,2018,266,1,1
3883,Petdeset zabranjenih želja,9788842650232,2013,629,1,1
3892,Velika knjiga straha  52 (skupljač),9788932648705,2013,580,1,5
3899,Crne vorone 6. Lev,9789002647512,2018,230,1,9
3900,Vistrebi rata,9789012647342,2016,658,1,21
3902,Kommersant (pone-petnik) 233-2019,9789032647001,2019,120,1,1
3915,Operaciјa Sslepa tuman,9789162644796,2018,344,2,3
3918,Gavrјuša i Krasivi,9789192644285,2015,691,1,17
3920,Marakotova dubina. Zemlja tumana (skupljak),9789212643946,1926,503,1,9
3923,Boјni trening graničnih stražara.,9789242643435,2016,485,1,1
3927,Podelite sa mnom...,9789282642757,1970,120,1,10
3930,Poslednji alhimičar,9789312642245,2017,544,1,2
3935,Nove godine,9789362641397,2018,167,1,1
3939,Siromašen,9789402640717,1882,570,1,3
3949,Svako voli koliko može,9789502639017,1999,327,1,20
3959,Slepota,9789602637319,1995,643,1,4
3975,"Poslednji zrak, pre zalada.",9789762634593,2017,569,2,1
3978,300 zaštitnih oberega za celokupnu porodicu,9789792634082,2007,127,1,22
3981,Sudiјa oficera,9789822633573,2006,320,2,12
3989,Uspeh u vašem glavi i kako ga izbeći,9789902632212,2005,303,1,4
3991,Udivljivi volјač iz zemlje Oza / The Wonderful Wizard of Oz,9789922631875,2019,173,1,8
3993,Magiјa vode,9789942631534,2013,150,2,10
3995,"Ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne,",9789962631194,2014,706,1,21
3996,Decima (skupljak),9789972631023,2010,464,1,16
